created_at,text,user,retweet_count,favorite_count,followers,is_verified,clean_text,sentiment
Sat Nov 16 20:45:28 +0000 2024,XRPL Assets on fire $Drop $DROP $9.46 +62% 1D $DROP $0.46 +180% 1W Hidden Gems on  $XPM $solo +264% $core +181%1w $Bear +86%1w $XPM +40%1W $MXI +120% 1W $XCORE +40%1D Melting portfolios is my hobby,CKJCryptonews,4,11,58388,False,XRPL Assets on fire $Drop $DROP $9.46 +62% 1D $DROP $0.46 +180% 1W Hidden Gems on $XPM $solo +264% $core +181%1w $Bear +86%1w $XPM +40%1W $MXI +120% 1W $XCORE +40%1D Melting portfolios is my hobby,Positive
Sat Nov 16 20:44:17 +0000 2024,"BREAKINGRIPPLE XRP TO BE USED IN AUDI?? YOU BETRER BELIEVE RIPPLE WILL HIT $10,000!!",CryptoHulk19,213,980,52592,False,"BREAKINGRIPPLE XRP TO BE USED IN AUDI?? YOU BETRER BELIEVE RIPPLE WILL HIT $10,000!!",Positive
Sat Nov 16 20:40:58 +0000 2024,I shouldve bought more $XRP . - The / hater N.F.A. ~ Not Financial Advice just,james_six8jay,1,9,13660,False,I shouldve bought more $XRP . - The / hater N.F.A. ~ Not Financial Advice just,Positive
Sat Nov 16 20:35:12 +0000 2024,CRYPTO SECRETETHEREUM OR STELLAR CRYPTO USED BY INVESTMENT GIANT FRANLKIN TEMPLETON?,CryptoHulk19,26,159,52592,False,CRYPTO SECRETETHEREUM OR STELLAR CRYPTO USED BY INVESTMENT GIANT FRANLKIN TEMPLETON?,Neutral
Sat Nov 16 20:35:11 +0000 2024,"Brad Garlinghouse: If you want to enable the internet of value you have to connect the repositories of value, the repositories of value are the .",XRPXLMVERSE,88,244,10442,False,"Brad Garlinghouse: If you want to enable the internet of value you have to connect the repositories of value, the repositories of value are the .",Positive
Sat Nov 16 20:24:51 +0000 2024,BREAKINGCOINBASE CRYPTO EXCHANGE LAUNCHES NEW PAYMENT SERVICE. CRYPTO PLATFORM USED?,CryptoHulk19,73,315,52592,False,BREAKINGCOINBASE CRYPTO EXCHANGE LAUNCHES NEW PAYMENT SERVICE. CRYPTO PLATFORM USED?,Positive
Sat Nov 16 19:18:44 +0000 2024,2025 is a new dawn for and ! - now has nothing to fear. - We will soon have a collaborative government putting USA innovation first! - will become the blockchain in the world.,trump45coin,104,445,13080,False,2025 is a new dawn for and ! - now has nothing to fear. - We will soon have a collaborative government putting USA innovation first! - will become the blockchain in the world.,Positive
Sat Nov 16 18:48:18 +0000 2024,"$XRPBTC performed an incredible pump with almost 0 pullbacks. its pair is testing previous weekly macro support zone as a resistance. if it can flip this, then $xrp can go crazy, BUT till then, it's a solid resistance where traders and holders must",CryptoFeras,3,43,92566,False,"$XRPBTC performed an incredible pump with almost 0 pullbacks. its pair is testing previous weekly macro support zone as a resistance. if it can flip this, then $xrp can go crazy, BUT till then, it's a solid resistance where traders and holders must",Positive
Sat Nov 16 18:46:08 +0000 2024," Kinda like, Do this for us And you become CrAzY Wealthy Gaaarrryyy!!! Makes sense!!! Crime &amp; Corruption against $XRP &amp; for the BAG!!!",james_six8jay,2,6,13660,False,"Kinda like, Do this for us And you become CrAzY Wealthy Gaaarrryyy!!! Makes sense!!! Crime &amp; Corruption against $XRP &amp; for the BAG!!!",Negative
Sat Nov 16 18:39:37 +0000 2024,"Shaped under pressure, destined to shine. Buy or add LP here Buy here Earn Rewards here",XRPL_Diamond,8,12,455,False,"Shaped under pressure, destined to shine. Buy or add LP here Buy here Earn Rewards here",Positive
Sat Nov 16 18:15:14 +0000 2024,""" $XRP is pumping!! Finally! "" ""But why? What happened?"" Go check out the Spectre AI Search Engine to find out more: $SPECT",Spectre__AI,31,126,21504,False,""" $XRP is pumping!! Finally! "" ""But why? What happened?"" Go check out the Spectre AI Search Engine to find out more: $SPECT",Positive
Sat Nov 16 18:02:42 +0000 2024,Check out XRP prophecies and price points on Prophetic Money website: $XRP,Prophetic_Money,3,23,1895,False,Check out XRP prophecies and price points on Prophetic Money website: $XRP,Neutral
Sat Nov 16 17:48:56 +0000 2024,"Fam and new comers on Crypto X listen to  from  explaining this Divine Gift that happen this four year cycle. Is it to late to jump in or not, which ones to get in on, If your new keep it simple get a Coinbase account stick with the top 3 stay",801_XRP,6,10,13706,False,"Fam and new comers on Crypto X listen to from explaining this Divine Gift that happen this four year cycle. Is it to late to jump in or not, which ones to get in on, If your new keep it simple get a Coinbase account stick with the top 3 stay",Positive
Sat Nov 16 17:45:49 +0000 2024,"0.27 is Must per , nothing changed with this fakeout. Screenshot this. .",EmirSha3,2,9,10155,False,"0.27 is Must per , nothing changed with this fakeout. Screenshot this. .",Negative
Sat Nov 16 17:44:05 +0000 2024,$XRP - $1.00 Taste Test - Topics: &gt; Price Drivers &gt; Long term fundamentals &gt; DO NOT FORGET,DrewDeVilbiss,5,22,6911,False,$XRP - $1.00 Taste Test - Topics: &gt; Price Drivers &gt; Long term fundamentals &gt; DO NOT FORGET,Neutral
Sat Nov 16 17:25:11 +0000 2024,Who is bullish on $XRP? ,flipster_io,1,15,106949,False,Who is bullish on $XRP?,Positive
Sat Nov 16 17:19:18 +0000 2024,"News , , and IntelMarkets: The Top Crypto Assets to Watch for Major Gains in 2024 -",cryptodataspace,6,179,149565,,"News , , and IntelMarkets: The Top Crypto Assets to Watch for Major Gains in 2024 -",Positive
Sat Nov 16 17:10:35 +0000 2024,$XRP is finally moving. I hope you guys saw my call,marcfcee,2,12,3869,,$XRP is finally moving. I hope you guys saw my call,Positive
Sat Nov 16 16:57:24 +0000 2024,"$XRP Primary Macro Analysis has reached a significant milestone today by surpassing the $1 mark! More notably, weve broken through the BD trendline over the past few days, closing above it, and have also breached the subwave (D) of the triangle. That's a massive",XForceGlobal,11,183,30317,,"$XRP Primary Macro Analysis has reached a significant milestone today by surpassing the $1 mark! More notably, weve broken through the BD trendline over the past few days, closing above it, and have also breached the subwave (D) of the triangle. That's a massive",Positive
Sat Nov 16 16:49:59 +0000 2024,BOOOOOOOMMM November to Remember 2024 $XRP ROCKETS past a $1.00 $XRP $XRP $1.15 +31.34%(1d) $1.15 +109.03% (7d) $XRP $1.15+108.23%(1mo),CKJCryptonews,4,28,58388,,BOOOOOOOMMM November to Remember 2024 $XRP ROCKETS past a $1.00 $XRP $XRP $1.15 +31.34%(1d) $1.15 +109.03% (7d) $XRP $1.15+108.23%(1mo),Positive
Sat Nov 16 16:32:25 +0000 2024,"Oh, $xrp fans getting excited over a tiny pump? While they're celebrating the small stuff, innovators are eyeing the future with $KOIN () the true game-changer in the blockchain space. Feeless Frictionless Familiar $btc",Koinmacavalli_,2,23,230,,"Oh, $xrp fans getting excited over a tiny pump? While they're celebrating the small stuff, innovators are eyeing the future with $KOIN () the true game-changer in the blockchain space. Feeless Frictionless Familiar $btc",Negative
Sat Nov 16 16:22:09 +0000 2024,"$XDC rising fasttop 100 isnt enough! and , here we come! $XRP  ",jenniedavis1105,16,25,94,,"$XDC rising fasttop 100 isnt enough! and , here we come! $XRP",Positive
Sat Nov 16 16:10:31 +0000 2024,say its stablecoin is operationally ready,JayXRP2,9,47,12807,,say its stablecoin is operationally ready,Positive
Sat Nov 16 16:08:36 +0000 2024,News: whales massive buying indicates breakout ahead,JayXRP2,0,17,12807,,News: whales massive buying indicates breakout ahead,Positive
Sat Nov 16 15:57:24 +0000 2024,$XRP Non Stop Ride: Ready for $2 This Month? 13 Days Low: $0.4917 Today Price: $1.27 Today Gain: 48% Gain: 157% in just 13 Days What is Reason Behind Pump? Garry Where is ?,CryptoPatel,4,78,69087,,$XRP Non Stop Ride: Ready for $2 This Month? 13 Days Low: $0.4917 Today Price: $1.27 Today Gain: 48% Gain: 157% in just 13 Days What is Reason Behind Pump? Garry Where is ?,Positive
Sat Nov 16 15:46:55 +0000 2024,"Why Bitwise is Bullish on XRP! Matt Hougan, CIO at Bitwise, discusses why Bitwise decided to file for a XRP Spot ETF. Watch the full interview   ",ThinkingCrypto1,75,241,134264,,"Why Bitwise is Bullish on XRP! Matt Hougan, CIO at Bitwise, discusses why Bitwise decided to file for a XRP Spot ETF. Watch the full interview",Positive
Sat Nov 16 15:46:06 +0000 2024,$XRP non-stop GIGA mooning. ATH finally incoming,Yourpop8,5,74,248442,,$XRP non-stop GIGA mooning. ATH finally incoming,Positive
Sat Nov 16 15:41:44 +0000 2024,GM Happy Saturday This is for all those who never left $XRP,XPUNKFoCuS,5,15,1681,,GM Happy Saturday This is for all those who never left $XRP,Positive
Sat Nov 16 15:38:33 +0000 2024,"  said he sees market over 5T before years end, and thats being conservative. We will enter a massive bull run! Merry Christmas everyone! Just be patient $XRP",XRPeteAZ,0,46,789,,"said he sees market over 5T before years end, and thats being conservative. We will enter a massive bull run! Merry Christmas everyone! Just be patient $XRP",Positive
Sat Nov 16 15:21:51 +0000 2024,"We almost tagged the level we topped in 2021. This time it's just the beginning. Notice how RSI is about to enter above 70 territory which hasn't happened since 2017. To print ATHs we need a 10x from here, raise your targets. $XRP",Doctor_Magic_,4,81,11127,,"We almost tagged the level we topped in 2021. This time it's just the beginning. Notice how RSI is about to enter above 70 territory which hasn't happened since 2017. To print ATHs we need a 10x from here, raise your targets. $XRP",Positive
Sat Nov 16 15:14:23 +0000 2024,1/ Key events in the coming weeks or months that could exponentially drive up the price of : - Resignation of Gary Gensler. - Settlement of the vs. case. - BlackRock announcing an -focused .,DEarthshaker,6,26,4112,,1/ Key events in the coming weeks or months that could exponentially drive up the price of : - Resignation of Gary Gensler. - Settlement of the vs. case. - BlackRock announcing an -focused .,Positive
Sat Nov 16 15:10:14 +0000 2024,They look like the same chart! Still crazy how both $XRP and $XLM move together so perfectly. I don't leverage but should of 50x longed $XLM when it was lagging behind $XRP a bit,crypticwombat86,2,15,5683,,They look like the same chart! Still crazy how both $XRP and $XLM move together so perfectly. I don't leverage but should of 50x longed $XLM when it was lagging behind $XRP a bit,Positive
Sat Nov 16 15:07:43 +0000 2024,BREAKING $NEWS: $XRP PRICES CONTINUES TO SOAR NOW UP 41% TODAY AT $1.269,blckchaindaily,33,143,52177,False,BREAKING $NEWS: $XRP PRICES CONTINUES TO SOAR NOW UP 41% TODAY AT $1.269,Positive
Sat Nov 16 15:05:18 +0000 2024,"This pump feels somewhat the same and somewhat different to the pump we experienced in 2020 post-election. Don't you think? Higher, quicker...?",WorkingMoneyCH,17,87,44214,False,"This pump feels somewhat the same and somewhat different to the pump we experienced in 2020 post-election. Don't you think? Higher, quicker...?",Neutral
Sat Nov 16 15:01:21 +0000 2024,"Remember when I said would soar after the launch of RLUSD? Just the rumor of a stablecoin launch sent to 2x, finally breaking $1! Now imagine whats coming for $ELON with the blockchain launch and metaverse beta going live in the coming weeks. The future is here.",Heilagarh,12,34,1130,False,"Remember when I said would soar after the launch of RLUSD? Just the rumor of a stablecoin launch sent to 2x, finally breaking $1! Now imagine whats coming for $ELON with the blockchain launch and metaverse beta going live in the coming weeks. The future is here.",Positive
Sat Nov 16 14:52:24 +0000 2024,On the 22th of August 2024 I posted below chart about . For those who are not aware yet: the huge (2-cycle!!) bullflag broke out to the upside.,het_tk,2,20,1899,False,On the 22th of August 2024 I posted below chart about . For those who are not aware yet: the huge (2-cycle!!) bullflag broke out to the upside.,Positive
Sat Nov 16 14:36:14 +0000 2024,Don't miss your opportunity to own some Buy or add LP here Buy here Earn Rewards here,XRPL_Diamond,8,17,455,False,Don't miss your opportunity to own some Buy or add LP here Buy here Earn Rewards here,Positive
Sat Nov 16 14:18:42 +0000 2024,"$XRP BREAKOUT No one deserves this pump more than the diamond hands hodlers, I am sorry for doubting you guys, looks like $5 incoming",traderrocko,9,59,47809,False,"$XRP BREAKOUT No one deserves this pump more than the diamond hands hodlers, I am sorry for doubting you guys, looks like $5 incoming",Positive
Sat Nov 16 14:18:00 +0000 2024,"CEO Brad Garlinghouse reveals why XRP is soaring! Post-election optimism, pro-crypto policies, and regulatory clarity have fueled a 70% rally. With XRP hitting a 2-year high and whale activity surging, the future looks bright for !",CollinBrownXRP,27,85,11097,False,"CEO Brad Garlinghouse reveals why XRP is soaring! Post-election optimism, pro-crypto policies, and regulatory clarity have fueled a 70% rally. With XRP hitting a 2-year high and whale activity surging, the future looks bright for !",Positive
Sat Nov 16 14:11:38 +0000 2024,"BREAKING $NEWS: $XRP SOARS 28% TODAY TO $1.13, HIGHEST PRICE SINCE NOVEMBER 2021, UP 94% THIS WEEK",blckchaindaily,30,98,52177,False,"BREAKING $NEWS: $XRP SOARS 28% TODAY TO $1.13, HIGHEST PRICE SINCE NOVEMBER 2021, UP 94% THIS WEEK",Positive
Sat Nov 16 13:23:56 +0000 2024,POV: Jay Clayton Filled Lawsuit Against On His Last Day At The Sec Gary Gensler Settles Lawsuit With On His Last Day At The Sec If This Happens This Will Be The Biggest Coincidence In Crypto Space,UniverseTwenty,26,119,119999,False,POV: Jay Clayton Filled Lawsuit Against On His Last Day At The Sec Gary Gensler Settles Lawsuit With On His Last Day At The Sec If This Happens This Will Be The Biggest Coincidence In Crypto Space,Negative
Sat Nov 16 12:41:17 +0000 2024,"According to this proposal, U.S. cryptocurrencies like (BTC), (ADA), (ALGO), (XRP), # (XLM), and (HBAR) could potentially be exempt from capital gains taxes.",SYCR6h8A4qUyAHf,57,198,967,False,"According to this proposal, U.S. cryptocurrencies like (BTC), (ADA), (ALGO), (XRP), # (XLM), and (HBAR) could potentially be exempt from capital gains taxes.",Positive
Sat Nov 16 12:38:51 +0000 2024,$CCD will take over. Get ready people. $BTC $XRP $ADA $LINK $ETH $SUI,floppiemuts,1,10,120,False,$CCD will take over. Get ready people. $BTC $XRP $ADA $LINK $ETH $SUI,Positive
Sat Nov 16 12:38:35 +0000 2024,"$XRP has broken out of a big pattern thats been forming for years! The chart shows a possible 74% rise from here. If the momentum continues, $1.20+ could be the next target. Are you ready for this move?",greg_miller05,11,45,50652,False,"$XRP has broken out of a big pattern thats been forming for years! The chart shows a possible 74% rise from here. If the momentum continues, $1.20+ could be the next target. Are you ready for this move?",Positive
Sat Nov 16 12:37:19 +0000 2024,Bullish Outlook: Market Analyst Predicts a Bright Future -,cryptodataspace,6,190,149565,False,Bullish Outlook: Market Analyst Predicts a Bright Future -,Positive
Sat Nov 16 12:21:10 +0000 2024,"Join the movement with and ! Together, were paving the way for Terras comeback. Dont miss out on this journey! $LUNC $LUNA $USTC $usdc $btc",kansasmik,3,12,84,False,"Join the movement with and ! Together, were paving the way for Terras comeback. Dont miss out on this journey! $LUNC $LUNA $USTC $usdc $btc",Positive
Sat Nov 16 12:18:29 +0000 2024,Let's gooooo!!!! $lunc $usdc $luna $btc,gimsulyeon60996,32,203,1116,False,Let's gooooo!!!! $lunc $usdc $luna $btc,Positive
Sat Nov 16 11:51:10 +0000 2024,JUST IN : $XRP flips $DOGE to rank 6th largest cryptocurrency by market cap.,Crypto_Inside_,2,12,58118,False,JUST IN : $XRP flips $DOGE to rank 6th largest cryptocurrency by market cap.,Positive
Sat Nov 16 11:32:08 +0000 2024,Hi  The Lunc community is currently waiting for a message from you and asking for your LUNC support. Fly us right now man  #,melisinisss,4,40,793,False,Hi The Lunc community is currently waiting for a message from you and asking for your LUNC support. Fly us right now man #,Neutral
Sat Nov 16 11:23:45 +0000 2024,"XLS-66D is transforming and the ledger into a powerhouse for tokenized assets, real-time payments, and multi-currency transactions all within a decentralized framework. With institutional solutions, advanced security, and community governance, theyve found",CollinBrownXRP,26,117,11097,False,"XLS-66D is transforming and the ledger into a powerhouse for tokenized assets, real-time payments, and multi-currency transactions all within a decentralized framework. With institutional solutions, advanced security, and community governance, theyve found",Positive
Sat Nov 16 11:20:40 +0000 2024,(update) Running in +54% Profit As We Expected,clifton_ideas,9,52,20355,False,(update) Running in +54% Profit As We Expected,Positive
Sat Nov 16 11:19:55 +0000 2024,"Get Ready! The priority protocol is about to launch, &amp; you could be one of the first to join Keep your eyes open $XRP $PEPE",AITechDefi,1,7,6775,False,"Get Ready! The priority protocol is about to launch, &amp; you could be one of the first to join Keep your eyes open $XRP $PEPE",Positive
